msgID,autID,disID,theID,ts,texte
2717,328,7,4,2016-03-10 07:44:25,"Sometimes earnings do not reflect real situation, e.g 
 Management reinvests all income to maintain the growths 
 Some companies like Amazon had been working with no profits while developing the business 
 So, there are other methods that have to be taken into consideration, e,g, time to recreate the business"
2718,2025,153,4,2016-03-09 20:06:52,"I prefer to have stocks of gold mining companies, because they're more liquid, but that adds new risks related to the company management"
2719,1844,74,4,2018-08-14 13:45:33,"Multiple-based\nvaluation method is universal and suitable for every sector of the economy, however,\nit has its weaknesses 
 For example, the P/E ratio is a common measure to value shares\nof companies from various economic sectors 
 Despite its prevalence, this\nindicator has disadvantages 
 Firstly, it is not applicable to corporations with\nnegative net profits, that is, unprofitable 
 There is one more important point.\nP/E does not consider the difference in taxation and debt burden (capital\nstructure) of the compared companies 
 It turns out that two enterprises can\nlook different from the P/E point of view, precisely because of differences in\nthese aspects of business 
 The fact, that P/E ratio of companies which are compared\nstrongly differs, is not a reason to conclude an underestimation of one of\nthem 
 According to McKinsey&Company, multiples can often mislead the investors:\n“Investors have different expectations about each company’s ability to create\nvalue going forward, so not every hard-lines retailer is truly comparable” (Goedhart,\n Koller, & Wessels, 2005) 
  Often, the P/E\nratio is most appropriate for analyzing bank shares 
 Therefore, it is not\nrational to use multiples-based valuation methods in each case 
 The firm with negative\nearnings is very difficult to assess 
 It is impossible to determine or use the\ngrowth rate of profit 
 When the company reported a loss, the use of growth\nrates makes the loss even bigger 
 An alternative approach to assess the profit\ngrowth is to use analytical estimates of the future growth in profits,\nespecially over the next five years 
 However, such estimate is not meaningful for\nfirms with losses 
 References Goedhart, M., Koller, T., & Wessels, D 
 (2005, March) 
  The right\n  role for multiples in valuation 
 Retrieved from McKinsey&Company:\n"
2720,1897,389,4,2017-07-31 04:41:20,"The main assumption when we use ratios is that companies trade at fair value in the short term, and that is far away from the reality 
 There are other aspects that might affect the stock price and the performance of them like managerial skills and ethics, the probable market speculations and other external facts that affect stock price 
 Another important assumption is that past earnings and performances don`t show a reality in which firms could perform 
 Investors don't have a record of how the firm performed in the past and risk their capital when they not take that into account 
 The subprime crisis could be a good example of an instance in history where a mutiple based valuation method would have been inaccurate 
 The previous years of the crisis showed very good assets performances when the reality was really dangerous and uncertain 
 Earnings were very nominal and managed out of the market reality 
 Companies that report losses usually have a bad performance at the stock market, and a multiples based valuation methods will support that assumption 
 However, investors have an opportunity when the stock prices perform wrong and some will buy in order to get benefits when the stocks perform better in the future"
2721,29,672,4,2017-04-12 01:13:20,"Hi Antoine, Congratulations on completing the course 
 Hopefully we can figure out why you haven't gotten your certificate 
 Here is an article in the help center that discusses how to get a certificate:     ""Certificate requirements In order to get a Course Certificate, you must:   Complete a Verification Profile, which includes submitting a photo and verified ID   Pass all required assignments in the course    Pay the Course Certificate fee, or apply and be approved for Coursera Financial Aid""   Does that help 
 Donald"
2722,1541,112,4,2016-10-08 04:54:49,"When comparing multiples of companies in similar industries with similar financing (leverage) we are assuming that the other company where multiples are readily available is fairly priced 
 Such an environment where one would have been uneasy using multiples-based methods would have been during the "" _domain_ "" bubble of the late 90's, where some multiples were infinite given no positive earnings"
2723,1250,107,4,2017-08-24 11:35:16,"I believe once the problem had arisen, the bailouts may have been necessary for the recovery of the economy and to prevent further deepening the crisis 
 So this was an ex-post meassure 
 I think going further, they have to make clear this was an exception and will not be the rule, and there should be more control on what banks are doing to prevent these situations to repeat in the future"
2724,1638,225,4,2017-05-21 06:44:52,"The answer to this question would depend on the risk appetite 
 For an investor with a high risk appetite and expecting high returns, the investor may use gold in the portfolio to hedge against risks and vice versa 
 It could also depend on whether the investment is in a developed market or emerging markets where the degrees of risk and returns are different"
2725,118,673,4,2016-02-27 18:01:35,"HI Robert, view the video titled, Emerging Market: Stocks, narrated by Ines"
2726,2026,123,4,2017-09-20 08:54:34,Forecasting error
2727,494,145,4,2016-02-19 23:57:12,Worried
2728,2027,52,4,2016-05-31 19:36:13,"I would hold a very small part in gold 
 I believe as an investor when you complete your analysis on a particular company you want to invest in, there should be a certain level of confidence before purchasing the stock 
 The true benefit of gold is to use it as an insurance policy against the ""black swan"" events but it is not a security i will seek major returns from"
2729,2028,212,4,2017-05-21 05:32:56,"I would certainly not put a large part of my portfolio in gold, but rather keep a constant low part for the unlikely event that something like a black swan happens 
 Maybe around 10% would be a good allocation"
2730,2029,674,4,2017-07-21 03:30:04,Why is currency risk more significant in bonds than in equities
2731,467,153,4,2016-03-01 15:15:51,I would always keep a small proportion of the portfolio invested in gold to insure against black swans and increase it when markets are falling or we are in a recession
2732,2030,153,4,2016-03-09 13:56:07,"No risk no gain 
 So I will allocate maximum 25% of my asset to gold as there is the opportunity cost of holding gold and if I put all my money in gold then definitely I am significantly minimizing my chances of substantial appreciation potential of my investment"
2733,2031,117,4,2016-06-08 14:40:41,"If mechanisms to check, if the negligence of Banks in lending to undeserving projects and more importantly to people who are behind such projects, exist and thorough and are not fraudulent, then perhaps, it is a good unconventional method to try"
2734,2032,77,4,2016-07-19 09:11:44,Test \n
2735,477,216,4,2016-06-08 17:23:14,In the short term the market not always reflects the fair value
2736,1495,632,4,2017-10-26 13:13:58,I think US economy has taken the right step to promote economic growth and it should not be taken in a negative sense
2737,2033,156,4,2017-11-21 13:40:23,I will go with a small share of gold in my portfolio
2738,2034,241,4,2018-01-04 10:03:06,"Choice of multiples can be subjective , difficult to find comparables with identical or at least similar revenue drivers and assumption that the market accurately values the peer group "
2739,1287,72,4,2017-05-18 19:00:13,"The assumption we make in using ratios of comparable companies to value another company even in the same industry / market segment is that both companies will execute exactly the same 
 One case where I would not feel comfortable using multiple based valuation method is if one company was facing significant headwind in the market e.g 
 Products were getting recalled 
 For companies that reported a loss, yes that would be another case where multiples based valuation methods are not appropriate since the other company may not have reported a loss"
2740,2035,260,4,2017-12-29 08:05:36,"An assumption can be that the comparable firm operates in the future the same way it has been operating in the past and present 
 We assume that the comparable firm does not change management or have any product innovation"
2741,2036,238,4,2017-08-29 08:40:39,"I would be looking froward for a balanced portfolio mix between equities and gold where investing in High Capitalization companies while keeping gold as an anchoring investment to balance potential unexpected events 
 So investing in equities to be benefited of a faster growth potential while in the same time minimize potential risks since those stocks on unexpected events are dropping less while in the same time recovering faster than smaller capitalization equities 
 In the same time keeping a good % of investment on gold would minimize potential losses of a stock market crash  
  A 70-30 balance ration between equities and gold would be something that i would be considering as a portfolio mix"
2742,2037,18,4,2016-02-19 15:24:25,"When using for example price-to-earnings ratio to value other comparable company we assume that both companies are from the same industry and that they are in the same level of development 
 It is very questionable what is the same industry 
 So we can compare companies that might look that are in the same industry, but they are very different 
 For example in the communication industry there are traditional companies which are still in the business with the landline phones, and there are modern companies like Skype with much higher company value, so comparing these two types of companies would be very wrong 
 Reporting a loss could only be a short term condition, otherwise that company would be shut down-in other words if there is a loss, there must be taken longer period for comparison (average earnings)"
2743,2038,638,4,2016-09-28 11:46:27,"I tried Coursera app in Android play store 
 You can download videos at ease 
 Try"
2744,2039,202,4,2017-10-25 01:17:12,Large
2745,2040,409,4,2017-03-15 11:37:37,I would rather have a small amount invested in gold due to the fluctuations in the price of gold
2746,2001,73,4,2018-02-06 19:23:52,"I would say that up to 10% would work as a suitable insurance for unexpected events 
 Then, there would be some room for hard cash too in the portfolio 
 To have more invested in gold, I would lose opportunities to invest more equity in other financial assets that are expected to have a better return rate in ""normal"" economic conditions"
2747,2041,249,4,2017-02-12 05:54:51,"Using the P/E ratio assumes a fair and honest report of ""earnings."" However, companies can manipulate this value, both intentionally and unintentionally, through various managerial and accounting practices 
 For companies that report a loss, P/E ratio cannot be calculated because you cannot divide one number (price) by a negative number (earnings) 
  To evaluate such companies, investors must choose a different valuation method"
2748,1960,131,4,2017-05-30 21:44:03,"There are so many variables that make firms different that even 'comparable' firms in terms of size, product, market share, and financial structure can be significantly different resulting in the ratios used to compare them grossly simplified"
2749,2042,138,4,2017-04-24 19:08:45,Arms Industries
2750,1045,153,4,2016-03-10 20:23:36,"How much gold to have in your portfolio: I think Instead of putting all money into a particular asset class an investor might choose to invest in some stocks, some bonds, some mutual funds and gold 
 We should only hold between 10 and 15 percent of portfolio in gold 
 It gives investors insurance against geopolitical events, uncertainty and inflation 
 Owning gold is not about upside potential 
 It is about minimizing risk to the downside 
 It will act as an insurance policy for a portfolio 
 One reason that investor may want to stay away from a large percentage of gold is that it does not provide any tax advantages 
 When invest in stocks over the long-term, investor is going to pay 15 percent in long-term capital gains taxes 
 When you sell gold, you will have to pay taxes as if it were regular income"
2751,1142,149,4,2016-06-16 19:55:05,Level of information is too low. It would be interesting to see whether there have been some additional regulations imposed on banks which have been bailed out. Only then it may be possible to foresee their future attitude
2752,2043,22,4,2016-02-20 04:39:29,"Investors can have exposure to physical gold by buying  gold ETFs such as "" SPDR® Gold Shares  GLD "",  "" COMEX Gold Trust IAU "", and so forth 
 However, there is a charge for holding them which is called "" Expenses  Ratio ""  
   Another way to be exposed to gold is through gold miners and producers and/or gold miners ETFs such as ""Market Vectors® Gold Miners ETF  GDX""  
  For most investor gold is not part of their strategic asset allocation 
 It is part of a sector which  is called ""basic material.""  Based on my knowledge most advisor recommend between 3% to 6% allocation to basic material which also includes gold as well"
2753,360,359,4,2018-06-17 09:42:51,"That assumption is that the companies’ fundamentals are also similar and that their management is equally competent 
 However, this is a big assumption to make and what might be driving growth in a comparable company could be a different product 
 I wouldn’t be comfortable comparing banks in 2007-2008, the risk takers would seem more attractive than the banks that made it through the crisis 
 Companies that just made a loss would make using the price to earnings ratio useless, suggesting that the share price is a negative amount"
2754,707,496,4,2016-02-16 13:12:44,"If you want to know the historic or current Fed Funds Rate, you can find that and many other statistics at the St 
 Louis Federal Reserve website 
 All data is available for easy download 
 For other countries"
2755,2044,148,4,2018-06-12 17:12:08,"I think because it was referring to equity market and compounding is not applicable to stocks 
 You might have compounding returns in some funds, where compounding is done at the end of the month or year"
2756,2045,101,4,2016-01-27 12:53:41,I have been going through the video lectures
2757,1860,46,4,2017-03-31 18:11:40,"It is a kinda hypothetical question 
 I would consider TARP a better option rather than letting the banks to deal on their own"
2758,2046,66,4,2016-02-15 02:46:10,"Can anyone solve the whole problem please 
 I just can't figure it out"
2759,2047,86,4,2018-01-12 17:06:09,"WELL EXPLAINED WITH THE EXAMPLE 
 GIVES A REALTIME PERSPECTIVE"
2760,751,675,4,2017-07-21 04:29:48,"Hi, I am a business analyst procurement in the FMCG business"
2761,1511,256,4,2016-08-08 22:50:06,"We assume that the earnings are sustainable earnings 
 Calculating a P/E ratio for a company that is operating at a loss will result in a negative P/E ratio which is meaningless"
2762,129,77,4,2016-07-02 17:29:00,"While not ideal the bailout was necessary to avoid a catastrophe on a larger scale with far-reaching and prolonged consequences across all market segments 
 To avoid giving the wrong signal to the commercial banks (and encourage irresponsible behavior) central banks must:   Eliminate situations where banks are ""too big to fail"" - there should not be concentration of market share into one bank 
 If a bank is irresponsible and it has to be allowed to fail (to ""punish"" irresponsible management) that should not send strong shocks to the financial system 
 There should be larger transparency (not necessarily controls / regulation) which will allow central banks to have an early warning system if signs of trouble start appearing and intervention is required 
 The central banks should communicate their policies and intentions very clearly and leave zero doubt that irresponsible banks will be allowed to fail"
2763,2048,116,4,2016-06-21 18:58:15,"The assumption is that the other comparable companies have the correct ratios 
 It could be that the market is overvalued and all the companies have P/E that do not correspond with the reality of the company 
 When you are going to compare, you should ask yourself about  the market itself 
 You don't want to buy a  _domain_  company  in the bubble."
2764,1141,488,4,2018-11-08 20:36:27,I would tend to the option to have a larger part of gold in my portfolio
2765,2049,117,4,2016-06-11 03:12:26,"Banks bailout are necessary 
 Government must always have a role in private matters because of their capacity they can help reduce the time of a painful phase in people and economic stability for business or international trades 
 However there is always the matter of limits to these policies 
 Because of the human nature, Banks and government must be and of course they are, careful with how these solutions affect the less educated persons 
 Governments and Private sector must educate their citizens and clients"
2766,774,313,4,2017-06-20 03:12:39,"Of course it was good idea, as it really helped to stimulate US economy 
 However, it can have some negative effects, and probably, we will not be able to fully understand it before next crisis 
 US authorities have already started to soften financial regualations, so, gradually, banks will invest more and more in risky assets again 
 And maybe we will face next downturn or crisis in different conditions: low interest rates and banks relied on bailout 
 So it can be completely new challenge for financial system"
2767,2050,247,4,2017-11-15 05:38:20,"The ratios of peer companies that we consider as a foundation to calculate the Price of our stock may be overvalued 
 For example : The P/E of a category of companies may be very high not because of the earnings but because the market sentiment about that sector is very positive 
 It also might be possible that a single company is driving the ratios of a sector upward without any tangible benefits 
 For example : Tesla motors in still to see green in its financial statements, it is still suffering more losses than its profits still its P/E is very high 
 This may result in an incorrect picture of valuation with the multiples method"
2768,2051,139,4,2017-04-07 14:43:14,"I mostly believe putting things in different baskets, it always helps me to minimize risk and making my investment average 
 But in terms of gold, if I have spare money to invest, I would prefer to invest more in gold rather than others assets"
2769,1247,19,4,2016-04-24 15:51:23,"The Government's should also regulate on the banks lending activities such as the real estate mortgage regulation, not just the interest rate; but also the banks 5 C (Character, Capacity, Capital, Collateral, and Condition) 
  The Government's CAR (Capital Adequacy Ratio) for the Banks, is the indicator, if the Banks CAR is above the limit stated by the Government, the bailout is needed to sustained the Banks 
 But if the CAR is below, the bailout for the certain bank(s) is not necessary 
 And for other Government policy, just rely on  the interest rate"
2770,533,80,4,2016-07-12 00:52:46,"Assumption is that the companies must be similar 
 Unique or unexpected events that may have affected a company specifically, e.g 
 Fire in factory could make the assumption invalid"
2771,2052,676,4,2016-03-19 21:33:02,Good catch
2772,2053,677,4,2016-12-16 14:29:11,Bailout was necessary and more important
2773,2054,124,4,2016-08-02 11:49:13,"Governments need to be very careful in giving incentives to the banks because banks have a history of excessive leveraging  
  Also, neutralizing the economy after these incentives is a big challenge 
 Japan is a good example discussed during the course 
 \n"
2774,2055,50,4,2018-07-19 22:03:30,Low
2775,1270,120,4,2017-07-04 07:47:42,"It was a good move by the central bank as at that time improving the economy was a bigger and higher priority target for the central bank than to teach the carelessly lending banks a lesson 
 We see that because of central banks TARP scheme a situation similar to Japan was not created where even on putting the interest rates to virtually zero, growth due to lending was not achieved"
2776,2056,353,4,2016-02-21 10:55:19,"Totally agree 
 Especially when it is a course for beginners, a clear step- by - step approach is necessary"
2777,2057,280,4,2016-09-14 02:27:23,"A valuation multiple [2]  is simply an expression of market value of an asset relative to a key statistic that is assumed to relate to that value 
 To be useful, that statistic – whether earnings, cash flow or some other measure – must bear a logical relationship to the market value observed; to be seen, in fact, as the driver of that market value"
2778,2058,431,4,2017-09-26 18:56:52,I think at that point of time it was very important else whole economy would have crashed
2779,2059,116,4,2016-06-26 12:15:24,We are assuming that similar companies have similar behaviors and will consequently achieve the same performance
2780,2060,134,4,2016-02-29 17:32:48,"We assume that price and earnings used in calculating P/E ratios are positive 
 Negative P/E ratios are commonly considered to be invalid or not applicable"
2781,2061,18,4,2016-02-22 02:50:19,"Dot com stocks pre-bubble bursting - the entire industry of comparables was wildly overvalued, so using the observable rations from the market would not have led to success"
2782,2062,22,4,2016-02-27 16:42:29,"We have seen that gold offers a safe investing opportunity in case of a falling market, whereas investing in gold will have opportunity cost in case of a upward market movement 
 With these points in mind, I would invest a minimum amount in gold (to fall back in case of emergencies) and the rest in traditional assets 
 However, if there is a visible downward trend in the market, I would increase my investment in gold to be on safer side and protect my wealth"
2783,2063,300,4,2018-05-24 03:50:23,"My answer today is probably different than it would have been 5 years ago, given the political climate we are currently in as well as the fact most feel the market is in store for a correction 
 I would not have gold as the majority of my portfolio, but it would probably make up a larger percentage (say 20%) than I previously may have thought 
 I could see a major war or political dispute wreaking havoc on our country in a way that would make gold a worthwhile insurance 
 I'd be willing to give up a 20% opportunity cost in my portfolio to be able to have this piece of mind"
2784,371,68,4,2018-04-20 09:03:39,In depends on the investment goals and expected future returns but probably would rebalance once every year or so
2785,2064,534,4,2018-04-23 08:06:04,"Bailout is essential at that point 
 But proper and deep analysis is required before getting into another bailout in future"
2786,1706,364,4,2018-03-23 18:14:07,More the latter
2787,883,192,4,2016-09-03 01:23:23,"No, the bailout of the financial sector was simply necessary 
 No worries"
2788,2065,145,4,2016-03-03 08:06:19,\n\nI'm more worried about the potential consequences of this bailout in terms of bad ncentives for banks
2789,91,147,4,2016-08-04 21:13:50,"I believe both 
 The bailout was necessary in the given situation 
 This may encourage the banks to act more careless, so the government should regular accordingly and hold the banks accountable"
2790,2066,678,4,2016-04-02 21:14:56,"The discount rate is supposed to be some kind of risk free rate 
 So \nif you wouldn´t invest your money in the asset, how much return would \nyou get(without risk) 
   For example you might take the rates of government bonds that are considered very safe, like US\n or german bonds 
 You could also use some kind of interest rate curve or compute one out of the available curves you have, like forward or swap curves 
 I´m not sure what you mean by inconsistent cash flows 
 An example would help"
2791,15,90,4,2018-02-27 20:24:28,"Well, when a market is valuing entire sector incorrectly, the multiple based valuation method will give inaccurate results 
 For example in 1990's internet bubble where the entire tech sector was valued extremely high and new comers were valued high which was incorrect 
 (Cisco & Broadcom are few examples)"
2792,2067,275,4,2016-04-26 19:29:08,"I would have a small amount of gold as insurance at all times but its percentage would be tied to the volatility of the stock market 
 Higher volatility would require higher gold holdings"
2793,320,679,4,2017-07-21 02:18:48,"Cannot find the button to get the verified (payment) certificate, anybody can help me pls? Is it possibile to get a verified certificate even AFTER the completion of all quizes, having submitted all of them after verifying my identity"
2794,2068,632,4,2017-10-05 06:34:12,"It depends on what we understand under ""the whole economy"" 
  In some countries the bailouts were necessary because it was important for the politicians to keep people (voters) calm before the elections 
 For the taxpayers point of view it seems not fair to put their money where other people's business plans did not succeed, whereas bail in procedures seem more optimal 
 The market does not tolerate with the empty spaces and functions not being taken, so I think the role and he value that the failed banks had could be pretty soon taken by other market players (who will be more careful not to lose their advantage)"
2795,1512,497,4,2017-01-27 12:00:57,Using multiple-based valuation method will overestimate the fair price when the entire market is in a bubble
2796,2069,298,4,2018-02-05 16:20:17,"Nope, because post-crisis regulations are more strong and improved so that it help reduce the systematic risk 
 Things will get even worse if there was no bailout"
2797,636,35,4,2016-10-29 13:27:14,"The prices in the market are affected not just by company fundamentals, but also external factors like the political climate, and ""fads"" that might create asset ""bubbles"" 
  For example the housing bubble that precipitated the 2008 market crash 
 If a company reports a loss, you should consider the factors that created the loss - was it something affecting the entire industry 
 Was it a one-time write off? or is there a fundamental issue"
2798,2070,680,4,2016-02-11 15:45:08,Hello everyone  Enjoy the course Harvey from England
2799,2071,30,4,2016-10-01 20:11:08,"Judging by the results on labour market and economic recovery it looks like a wise move 
 As said with the pidgeon and the stone 
 If the purpose is to save the economy AND force the banks to be more rigorous you probably need a second tool 
 But saving employement and economy is far more important, considering the sociopolitical chain reactions that can start from a prolonged low employement-low growth period"
2800,1465,118,4,2018-03-15 07:35:12,"Personally, I would look at a ceiling of 20% 
   Considering that physical gold is not as easy to store and indeed convertibality into more liquid assets is a question, when needed 
 Any number is ultimately arbitrary if the portfolio isn't designed to hedge against losses in different investments - Gold is not a stand alone and must be part of an overall strategy 
 Additionally does investing in Gold mean that you can invest in Gold related shares rather than physical gold"
2801,1209,488,4,2018-11-01 10:14:17,"I think it should depend on your analysis / homework of the general macroeconomic situation 
 From different papers, articles, and data it seems to me that there is a potential for another crisis in the medium-term future, so having gold would be definitely a part of my portfolio 
 Of course, it is a very subjective decision about how much to put in gold 
 My guess would be to have 15-20% in the beginning of 2019, and increase is as I become acquianted with the definite harbingers of the upcoming turmoil (maybe even up to 40-50%) 
  But that's just my visceral answer 
 If Mr Trump will continue to pursue the current course of action in the external affairs, gold might be sexy again indeed."
2802,2072,271,4,2018-09-16 13:06:57,"The assumption is the comparability of companies that, sometimes even in the same sector and development stage, are materially different 
 During the early development of financial markets they were not so transparent and it would be harder to get accurate data 
 Also, as we use means and historical multiples, they capture this data from the past 
 Regarding companies that just reported losses, it can be both an entry point or a warning signal, it depends"
2803,116,681,4,2016-02-08 16:51:41,"Hi Jonas Thank  you for the feedback 
 Obviously, putting this together is a challenging  process 
 In the USA, we use the expression, swimming with alligators 
 Overall, you & the entire team have done a superb job of putting this together and I commend you for this 
 As a beta-testers, we expect to find something 
 Otherwise, beta-testing would not be necessary 
 For me, the interaction from everyone (you, GFRI, other beta-testers, Coursera, etc) has been well worth the experience and I look forward to doing more projects together with any of you.  Cheers"
2804,175,36,4,2016-04-10 16:43:58,"I would set a small base of my investments in gold, looking it as a long-term, safe investment while keeping other options like stocks or bonds as short or mid term investments for more profitable returns"
2805,372,353,4,2016-08-02 20:06:46,"I´m having trouble with this lecture 
 I think it went to fast and the professor made to many assumptions 
 \n"
2806,707,682,4,2016-02-14 17:35:33,"The course instructors have no control over the verification process 
 It is part of the Coursera platform 
 On Coursera's new platform courses, deadlines are only suggestions 
 This ""appears"" to be a new platform course, so you may be able to submit later 
 Coursera doesn't extend deadlines for individual students  
 The classes number in the thousands"
2807,2073,146,4,2018-10-29 07:51:32,"The assumption is that the stocks trade at a fair market price 
 In the dot-com bubble it would not have been a good valuation method"
2808,2074,134,4,2016-03-06 15:36:46,"Ratios are based on current performance and the present does not necessarily equal the future 
 Projecting future cash flows while takiing into account changes in management or corporate culture can be more accurate"
2809,48,683,4,2016-11-21 18:44:53,I hope to join the course and you will find it interesting
2810,2075,349,4,2016-05-17 21:02:38,"I think the answer to this really depends on your time horizon, investment goals vis a vis your age and how far out from retirement you are if that is your main reason for investing, your risk aversion of lack of it 
 At best having 50% of your portfolio in gold in the event of a black swan event may only serve to dull the pain of the losses that may have been experienced rather than compensate you.  However, in a detailed look of the material provided it would seem that with a longer term view the falls tend to rectify themselves (somewhat) over the following year or years 
 However, time is an important factor here 
 As for the price of gold itself, like any investment traded in a market place it carries risk and that is something that really was not looked at in any of the videos 
 Had you bought in August 2011 it was $1750 per ounce 
 Today it is $1280 per ounce so as a straight investment that has been pretty poor 
 Likewise as a hedge it has not been so good either over that period 
 Like all investments timing is everything and gold is no exception"
2811,2076,15,4,2016-04-01 17:21:14,Tesla
2812,476,106,4,2018-10-05 13:41:27,"Hello everyone 
 We are establishing an international network of contacts to improve employability in the field of finance 
 We know the importance of contacts in finance 
 Join us for further information:"
2813,1031,566,4,2017-04-16 06:05:51,"The level of gold kept in a portfolio would be dependent upon your  appetite level for risk 
 Personally I would keep a portion of highly liquid assets such as cash or gold to cover a defined period of instability 
 Such a period would be 1 or 2 years when the most volatility is felt by a Black Swan event 
 So for example if I need USD150K a year I would have assets such as gold in the portfolio to a value of USD300K 
 This would provide a security with a very high level of risk protection"
2814,2077,356,4,2016-07-06 03:54:14,"Relatively small based on a reward-risk ratio 
 This will change over time and so consequently should the gold weighting in ones portfolio 
 It will also depend upon whether you are investing in emerging markets, for example, given the higher volatility"
2815,2078,147,4,2016-07-17 06:42:52,"In my opinion, the bailout was necessary in order to avoid potential social unrest and other difficultites for people In general 
 I agree that it has created a Noral hazard, but this moral hazard can be managed thru additional legislation and adequate monitoring of the banking sector going forward"
2816,2079,421,4,2016-02-17 08:33:31,"That's exactly what I was thinking 
 But I assume, looking at the 'true value' gives you more of a realistic view to the company's, and therefore your share's, worth"
2817,2080,364,4,2018-03-11 13:14:53,"This bailout generate great bubble of near all the equities, if next crisis comes, it will be very nasty"
2818,2081,499,4,2018-08-01 21:27:35,"I think When companies reported loss, the p/E will be affected too so I think it doesn’t matter if they reported loss or gain, what matters is, are those companies overvalued or not  
   Shouldn’t be a range for the P/E like between 1-3 for example to say the stock price is over valued or undervalued"
2819,1056,467,4,2017-12-02 14:01:42,"There are always chances of anomalies 
 For eg if the company has internal issues with the higher management not necessarily agreeing with the views of let's say board of directors 
 No matter what the comparable industry parameters suggest, the stocks of a troubled company may tank anytime"
2820,1002,24,4,2016-04-17 08:38:03,"I don't buy it that the US government's bailout of its financial was necessary for the recovering from the financial crisis 
 On the contrary, it embeded with another potential risk that banks intentionally or by chance continue to carry on huge pool of non-perfoming assets, thus what if it reaches out the capacity of the invisble hands 
 It's a free market, the the financial market to digest and resolve the problems on its own"
2821,1458,684,4,2018-10-21 12:59:51,They compare its price to earning ratio that's why they reported a negative earning on the basis of assumption
2822,2051,568,4,2017-04-21 18:21:21,"We do not cut our head when we feel headache, and even it could never be a solution either 
 We always try to alleviate it by following different ways such as taking medicine 
 Now considering this, I believe government should bailout its  major financial sectors when they are in crisis 
 Because crisis is a normal scenario in economy 
 If government does not bailout and it becomes a common act of government then people or investors may make distance from financial sectors and stop investing"
2823,2082,472,4,2018-10-13 11:39:03,"This method based on the idea that assets the generate identical cash flows must have the same price 
 We therefore try to infer the value of a firm based on the observable market values of similar / comparable firms"
2824,1779,240,4,2017-08-15 12:10:22,I will allocate a small portion to gold as a hedge against black swan events and continue to invest in other asset classes and the return in such asset class will have a cumulative effect of wealth creation till an eventual black swan happens
2825,2083,14,4,2016-12-02 23:19:02,"I think I would rather put 40% invested in gold so as to have a quite good hedge whenever the black swan comes 
 At least I will be prepared in all eventualities that may arise"
2826,2084,314,4,2018-05-18 08:09:22,"The underlying assumption with multiple based valuation is that it considers the market to be efficient i.e., at any given point in time, the market reflects the fair value of the given company and any comparable firms; which is not always the case 
 Bubbles or overinflated prices in a market causes the advocates of multiple based valuers to arrive at an incorrect fair value of the company without any support from the earnings or performance parameters 
 The dot-com bubble of the early 2000s is a prime example of this phenomenon 
 The market assumed the newly formed internet companies to be holy and that it was impossible for their shares to drop in price, despite the fact that a majority of these companies were loss-making and neck deep in debt"
2827,2085,236,4,2018-09-10 11:17:11,"Markets themselves may be over or undervalued, this may produce wrong results by price multiples"
2828,2086,160,4,2016-03-03 16:33:53,"Hi co-learners, I m Periklis from Greece, working for the biggest bank here in Greece 
 If you d like give me an oppinion,  how underestimate is the greek stock market right now? 
    Thank you"
2829,1119,538,4,2018-04-20 03:15:42,"I believe something had to be done, as they've seen in the past with the great depression 
 Without this bailout the economy could have suffered/struggled for an unknown amount of time 
 During the subprime crisis in the US, numerous banks were forced to close their doors due to these bad' loans being handed out.  The ones that did survive were forced to follow new strict lending guidelines which seem to be working 
 However, I believe governments should exercise caution moving forward and keep a tighter watch on the banks"
2830,1838,16,4,2018-02-25 15:00:13,"I'll reshuffle my portfolio every quarter and evaluate if there's upcoming risks (e.g 
 Geopolitical/currency risk) I'll add precious metals like gold/silver/platinum pairing with industrial metals 
 Cross asset correlation is the key to stable returns in your portfolio: you don't need to allocate too much gold 
 You can use leverage and decorrelation"
2831,2087,241,4,2017-12-28 22:50:09,"When we use ratios, we assume that the market is efficient 
 However, as we can see from the late 1990s' dot-com bubble, the market is not always efficient at valuing companies"
2832,37,685,4,2017-07-21 02:56:57,This doesn't add to our understanding
2833,2088,295,4,2016-05-05 09:43:57,In multiple based methods the firm you measure may be an outlier and not conform to the p/e of the firms used which makes the assumption invalid
2834,2089,85,4,2017-07-06 14:40:07,The assumption that we make is the future cash flow is growing in a constant rate
2835,2090,315,4,2017-07-15 09:20:11,"Earnings can be higher than expected because of one time events or special circumstances 
 They can also be lower than expected because of one time losses or unique circumstances"
2836,1877,150,4,2016-03-21 10:09:01,"I would not put a large part of my portfolio as an insurance invested in gold 
 Main reason for that is that if I put a huge part of my money in one asset the risk to fail will rise tremendously 
 I would strictly prefer to diversify my portfolio in order to spread the assets among different asset classes that in the case of falling gold prices, the portfolio does not lose its value that heavily 
 Picking different investments with different returns will ensure that gains will offset losses"
2837,2091,686,4,2017-12-14 01:24:59,"On one hand, it seems that it was a necessary measure to allow the US economy to recover from the crisis and also to prevent the formation of a recession 
 The example of Japan in the 90s shows that the bursting of a speculative bubble can compromise balance sheets of banks to such an extent that no lowered interest rate monetary policy is able to prevent the credit crunch and massive economic stagnation that ensues 
 On the other hand, as suggested by Niall Ferguson in his ""The great degeneration"" the lack of criminal/civil accountability of the people (managers) responsible for creating such a crisis is the real bad incentive for banks, as they profited millions during the bubble and did not have to suffer the consequences of their irresponsible management decisions (which were suffered by society as whole on their behalf)"
