msgID,autID,disID,theID,ts,texte
2965,2173,237,4,2018-07-11 15:08:00,"I believe that the percentage of the portfolio allocated to gold should\nvary in accordance with where your money invested 
 If the portfolio contains\nmainly EM assets, then more importance should be given to gold as more black\nswans or dangerous events would be more likely to be expected 
 Less importance\nshould be given if only invested in DMs. Furthermore, if you are trying to hedge against gold, other\ninvestments such as TIPS are possible 
 I think that these would also overcome\nthe opportunity cost associated with old as you would earn a return which is\nnot eroded by inflation 
 Either way, I believe a 5% allocation to gold or less is\nnecessary 
 This is in accordance with the low probability of a black swan\nhappeining"
3543,2473,621,4,2018-05-14 19:31:47,"I am afraid that I am more worried about the potential consequences of this bailout in terms of bad incentives for banks 
 Bankers have government support to remove trable assets (TARP program) 
   Whereas the people who were victims of subprime mortgage crisis may still be suffering from their loss 
 It was important for the guest lecturer to point out investors might have done well with the market, unfortunately, the average people 's income has not increase with the market recovery rate 
 It is indeed an asymmetry of a social economic problem 
 To answer the question of ""would I lead or push a horse to drink"" 
   ""Leading"" the horse to drink, would have been a positive psychology, it encourages intrinsic motivation 
 On the other hand ""Who is leading the horse?"" is what we need to be cautious of 
 Just today on WSJ, it mentioned that the volatility is once again below 200 day average 
 In February, volatility had a soaring peak 
 Could this be artificial due to the corporate stock buyback because the tax incentives from government allow them the cash to exercise buy back"
9065,4214,97,1,2016-08-03 02:25:53,"Yes, but not so much because of the cost of opportunity 
 Portfolio means diversification, so we must diversify the investments analizing very confident information"
6367,2435,270,4,2017-06-26 20:56:07,"Given the quite large opportunity cost of holding big portions of gold in a portfolio, I would suggest to only allocate a smaller fraction to this commodity 
 Because the holding of physical gold itself is a cost factor (e.g 
 Storage cost), a few more alternatives should be considered to still profit from gold's hedging characteristics: gold futures, gold mining stocks or gold-related ETFs"
8617,938,198,2,2017-09-17 15:22:00,Relatively small part
8839,2039,642,2,2017-11-07 00:46:45,Na
7062,3721,1072,3,2017-07-21 04:47:21,"My Name is Adele Steynberg and I live in Stellenbosch, South Africa 
 I just wanted to say hi  _smiley_  Have a great weekend"
1075,942,248,4,2018-11-05 21:51:21,More worried about potential consequences
5433,2475,275,4,2016-05-09 08:48:56,"As a young investor I would keep a small but sizeable percentage (10-20%) of the portfolio is gold 
 The opportunity cost in the long run would make holding anything more unwise, but the hedge against the 'black swan' means that when the unlikely event does occur I can liquidate the gold at minimal losses (maybe even profit) if I need to access 10-20% of my money for whatever reason"
5389,2544,436,4,2017-02-13 13:12:02,Ya i belive that
692,638,80,4,2016-07-13 15:32:15,We assume that past results will be the same in the future
2594,48,660,4,2016-06-27 16:42:40,"At the right button   bottom  of the video 
 Has three the one of this is to download the note 
 I think the note is PDF  format"
2290,1780,68,4,2018-04-23 23:55:05,The latter one
8567,4053,22,2,2016-02-22 18:27:01,I would have only a relatively small part invested in gold
4133,2733,486,4,2017-10-12 00:07:41,I am more concerned about the potential consequences of this bailout in terms of bad incentives for banks
1562,1309,198,4,2017-09-17 21:34:57,Enough to hedge against inflation and other factors without compromising too much on the opportunity cost of other asset classes
6812,2521,273,4,2017-06-15 23:06:03,More worried about the potential consequences of this bailout in terms of bad incentives for banks
8404,3996,530,2,2018-10-17 10:15:47,A smaller part
7304,1089,353,3,2016-02-19 20:40:26,"I think that the course should have more examples and details of the TERMINAL VALUE (Vn) 
  Because it was very hard to answer the QUIZ just with the given lesson 
 Thanks"
172,165,15,4,2016-03-29 18:56:39,"In my opinion multiples based valuation is like guessing your situation seeing someone else perform 
 Every company has a different structure and they work differently 
 We can't precisely compare them 
 We can just get an idea which is just better than guessing  
  Where ever DCF is a solid model where you have calculated on some good reasons"
6414,3305,25,4,2016-05-07 21:21:25,"When we use valuation based on comparable firms,we assume that the earning of the firm is correct which might be inflated or deflated,which is purely a managements call 
 This method is not successful in case of negative earnings as that makes it not comparable with others 
 The assumptions in comparable method is that the firms being compared are of same size,same operating risk,similar stage of development and similar financial leverage, which is less probable"
8189,1127,1261,0,2018-07-13 20:07:10,"Simple but the explanation for the correct answer of #8 says ""Overvalued"" but should say ""Undervalued"""
7363,2537,22,0,2016-02-23 22:31:35,"Between 5-10% with ability to adjust as needed 
 A well rounded portfolio covers all bases"
6717,974,1015,4,2016-04-19 10:42:45,"Another engineer here 
 Space engineer in my case 
 Willing to learn how to build a portfolio during the specialization"
1151,997,178,4,2016-05-06 19:41:53,"This bailout encourage the moral hazard in the financial industry, the whole society has to pay for the ""Bill"" while the banks keep doing their business with no diferences at all. Also we don't know the final result of this huge money inyection onto the system, we have to wait and be cautious"
783,717,366,4,2017-09-20 18:30:05,"The bailout by itself was not necessarily a bad idea 
 For the larger good of the economy and people's well being, getting things moving was critical to not have another great depression 
 But, for as much effort the government put into bailing the banks, they didn't much done in terms of prosecuting the people involved or setting stronger standards to avoid predatory lending 
 I understand white collar crimes like this are hard to prosecute, but how many of the same practices that got us into the mess in the first place are still happening and being conducted by the same people as ten years ago"
6370,3361,393,4,2018-09-13 12:09:07,"We have seen what happend after Lehman 
 Difficult to say if a bailout leads to bad incentives for banks 
 Although there were some incidents after the crisis, i.e 
 Libor manipulation"
3385,937,600,4,2016-11-24 10:30:56,"I would have relatively have a large amount gold 
 This insures my portfolio in the event of a black swarn 
 To enhance profitability of my assets , i will convert a portion of the gold to trade as assets ensuring the profits are turned to gold"
4622,2933,426,4,2018-03-02 16:28:59,"One assumption I think is that the average value of the companies is fair 
 When there is a bubble, such as  _domain_  or housing market, then these valuation methods would not be accurate since everything is overpriced"
4616,2930,566,4,2017-04-05 12:03:16,"Although it is just  a rock - over the ages (since 3000BC), people have treated it as something worth more than just a rock, and this is likely to continue especially in times of uncertainty when whole countries stop trusting each other (Trump - China, UK - Europe) 
  Consider the protection would would have obtained, if you had held god from before the first world war, versus holding ""just paper note or coin, in one of the countries in Europe like Germany"", which defaulted"
2005,1603,161,4,2017-11-06 20:38:52,"The TARP program was necessary in 2008 crisis because the banks weren’t able to recover by themselves 
 The point is that this kind of rescue poplicy should only be done in black swan cases"
8090,3703,1122,0,2016-02-21 20:00:09,"And also you can give the exam before 8 hours 
 Try it out again"
1605,1342,99,4,2016-09-14 11:24:02,"The US gov's bailout was necessary to revive the economy after such a great crisis 
 There was no other solution 
 Not bailing out the financial sector would've have destroyed the country's economy for years to come 
 Banks may become complacent in the future, but the pros of bailing them out heavily outweighed the cons during the crisis and so it was the right decision"
5848,2081,105,4,2018-08-03 14:45:42,I will invest 60% percent of my money on gold
5296,3178,624,4,2017-10-25 17:10:27,"I'd hold a small part of gold on my portfolio, and increase it progressively as my living standards improve"
914,821,178,4,2016-04-23 19:58:59,"From a logical and pure free-market point of view, the proper option would be to allow a failure to run its course and punish the banks who made terrible decisions 
 This is what I believed would happen 
 However, looks like I completely discounted the power of a system that is entrenched and has decades of momentum behind it 
 Large institutions just like large companies don't just go away overnight, they use their resources and influence to stave off the inevitable reality as long as possible 
 I won't be making that mistake again"
697,642,22,4,2016-02-18 18:51:18,"Very little gold, if any"
2437,1868,563,4,2016-02-12 10:05:16,I think that left tail is longer than the right tail using de mean or average (not the zero) as a center or axis
6084,1481,245,4,2017-01-21 15:41:59,"Actually when there is crisis or bad scenario like deflation , the government should play an essential role to help the economy , to get the economy moving "
3107,1166,166,4,2016-02-20 22:55:29,"No worries 
 Keep up the good work"
5750,2189,30,4,2016-10-13 01:26:47,"Considering that the US government through the so-called ""TARP"" (Troubled Asset Relief Program), which purchases assets and equity from financial institutions, even if it may have helped the US economy,  can be legal but lacks moral 
 By doing so, the government applies a soft measure to banks, accepting their failures as the financial institutions were not very meticulous with their and third parties's wealth 
 At the same time, the government always applies a hard measure to individuals and SMEs 
 In the end all seems that it is a legal and not serious way to collect money from the society and transfer it to the big financial institutions which are in a steady coalition with big corporations 
 In conclusion, I do not believe that the governments' bailout around the world is necessary for the well-being of the economy, instead it is a faster way to grow the wealth of the financial institutions and, indirectly, the corporations"
7850,62,114,0,2016-02-01 23:40:40,"Hi Dave I submitted my peer assessment work today even tough I finished just the WK1 lectures 
 I was invited to be beta tester 3 days ago and I was not able to go further 
 Once they asked to finish the evaluation tomorrow (and I'll be travelling tomorrow) I submitted it partially, with no further revision of the math.\n Reviewing your work, I found some points that it may be helpful to discuss: (I know that we should not discuss it a cause of the Honor Code, but as beta tester I think that we can do that in order to better evaluate how appropriate the assessment is based on the lectures) 
 \n 1st question: not a big deal, but they ask the answer in million USD. I wrote 6046.86 million USD  Based on my analisys the estimated price is  USD 43,49, different from your calculation 
 Don't you miss to calculate  Vo"
5115,1148,79,4,2018-07-11 14:22:39,"There is an inherent uncertainity in the financial markets which cannot be perceived to appropriate levels all the time 
 A comparison based valuation approach therefore does not need to hold always"
3809,2601,41,4,2017-05-04 11:06:27,"I am more worried about the consequences of these bailouts 
 I suggests that governments can be the ""lender of last ressort"", but that fact forget that states can as well default 
 This triggers severer risks on the government bond sector 
 Further more role the the central bank is more than ambivalent 
 Who rescues them in the next crisis if the have large amounts of defaultable bond (e.g government,  
  bonds) on their books"
7042,3453,166,3,2016-02-19 23:57:22,"I know what each answers is stating 
 They said that ""when evaluating each of the following statements, assume ALL OTHER variables were estimated correctly"" and therefore will not be changed 
 So, if I choose overestimated rWACC (just to lower it) and underestimated gFCF (to increase it) will contradict their hint since as you say only 1 (one) variable has to be changed, right 
 Still confusing to me 
 Thanks for trying to help anyway"
4311,86,256,4,2016-08-11 05:53:39,"Companies are unique with different developing stage, different resources and different focus of strategies"
6392,3541,34,4,2016-03-20 06:14:50,I believe that the majority of bailouts are detrimental to the future stability of financial sectors
8800,3718,225,2,2017-05-26 10:21:18,I would put a relatively small part of my portfolio in gold
8494,4029,416,2,2018-01-17 07:18:18,Small part
8389,3988,561,2,2017-11-05 22:34:04,Small part
4249,2786,614,4,2018-01-09 06:34:09,"Bailout was necessary for economy to recover from crisis, however those organization's board of directors, CFOs and CEOs + policy makers should be punished with highest level of fraudulent charges"
7292,179,1007,3,2016-06-17 06:22:58,"Hi, Sameep Kodia, thanks for posting 
 Well, I want to what  other courses you learned so that I can avoid recommend the same course again 
 Have fun in this course~ Racheal"
8731,4109,22,2,2016-02-28 15:33:56,Relatively small
6863,3397,642,4,2017-11-02 21:13:01,"I would appreciate a bail out of banks using easy money just to satisfy their risky investments 
 On the other hand (as seen from lehman brothers) the ""system-relevant"" banks with it's global connection to other system relevant banks can cause a major negative impact on the economy and worsen the situation in case of a turndown 
 But probably that is what needs to be done - a reset of the financial environment"
8837,16,132,2,2017-09-12 00:42:30,Small part
5856,2696,273,4,2017-06-26 03:20:30,"One would need to look to Japan to gain insight to the question posed 
 Japanese banks were left holding an enormous number of non-performing loans after its property bust, and the Japanese economy sat in the doldrums for decades as a result 
 The US using TARP, prevented the US from following the same fate 
 In addition, by changing capital balances and instituting living wills, bad behavior by banks has been curtailed"
3042,125,50,4,2018-08-11 15:10:37,"There has to be a balance by taking into account the current status of the country's performance, local political stability and related policies 
 Historically gold has been seen as a safe haven in the event of a major trouble in the economy, so not very frequent but when the fall happens people switch to gold"
1088,710,271,4,2018-09-19 13:16:13,"With the multiple based valuation method assumptions that are made imply that the market accurately values the peer group and it is sometimes difficult to find comparable with identical or similar drivers 
 While with DCF intrinsic values of equity can be found"
855,774,152,4,2017-06-18 11:29:48,"Gold share in the portfolio should be chosen so to maximise whole portfolio risk adjusted return 
 So an investor should calculate his portfolio risk and return based on historical data with different level of gold share added and then chose the one that have better risk adjusted return"
7326,3097,1148,3,2017-01-29 17:13:48,"Please anyone can help 
 Thanks"
4586,1730,8,4,2016-10-11 14:06:40,"A smaller amount 
 Even a black Swan event is unlikely to wipe out all other assets, if fully diversified 
 Perhaps 5 percent"
4298,2809,358,4,2017-04-25 10:48:22,"I would rather to have a relatively small part of my portfolio invested on Gold, though it will depend too on the country that I live 
 If I stay in Sweden, I will choose to invest in traditional assets 
 But if I come back to my home country, Colombia, I would rather to have a large part of my portfolio on gold in order to insure my wealth"
3676,1719,9,4,2016-03-31 19:36:13,"I believe that the US government's bail out in the financial sector was necessary to to improve the economy, although, it has provided an incentive for others to take risky efforts in its desire to continue the economic growth"
6945,3690,3,4,2017-03-08 12:07:28,"When we use these multiples for our analysis, we suppose that comparable firms are similar in terms of industry, operating risk and stage of development 
 In addition, using the P/E ratio, we assume that the comparable firms have also a similar financing structure (e.g 
 Financial leverage) 
  I strongly believe that the Achilles' heel of this method is finding the right firm 
 In my opinion, it is very difficult to identify a firm which has the same features (industry, operating risk and stage development) of the firm in consideration 
 In addition, comparable companies must have prices that correctly reflect their value 
 We have already seen that this statement is not always true 
 For instance, in case of a overvalued firm the price would be bigger and it wouldn't represent the real value of the firm 
 Taking a price of an overvalued company, it will make a mistake in our evaluation"
3251,2315,36,4,2016-04-07 20:02:46,30% in gold
4718,464,462,4,2018-10-24 09:03:28,"Still invest some in gold 
 When black swan hits, everyone loses, usually there may be some gov. policy to save it, so I wouldn't invest too much in gold, but still need some to carry over the unlikely event"
2650,1506,45,4,2017-05-10 00:33:53,"The most important assumption we make when using ratios we observe on the market is that the company is going to react to the economy the same way as the ones we're comparing it to 
 I wouldn't feel comfortable using the multiple-based valuation in times of crisis, or even when inovations bring an alarming growth to a company, these are times of instability and the companies might be over/undervaluated 
 The fact that a company reported a loss alone doesn't invalidate the comparison, as it could be due to a factor that affects an entire acting field in the economy, so the reasons why it reported a loss should be studied before using it to compare to other companies"
3856,1235,18,4,2016-02-20 05:58:12,We assume that the observed market prices and associated earnings reflect fair value at that point in time
3587,2501,25,4,2016-04-29 18:05:33,"The assumption when using Price to earnings ratio when valuing a company is that the company has been fairly valued 
 Past performance does not necessarily mean good future prospects, the only time I will feel comfortable using P/E ratio is if it is represented in line with growth rate of the company 
 Companies who have reported a loss of earnings but are used to having an increasing forward rate of earnings, could have reported negative earnings as an anomaly, maybe they missed estimates of earnings for one quarter 
 So they should be expected to return to their historic earnings rate"
6423,2926,38,4,2017-08-08 17:21:39,"Hi Let's see. In terms of bosting the recover of the subprime crisis, I say yes, the TARP program helped and the facts are that e US economy has recovered faster than other economies like the Euro zone 
 So, at short it worked 
 Another question is what will happen a long term 
 It seems that we are having weak growth and It seems that the crisis is not yet overcome 
 So for me the bailout has not been the panacea 
 In my opinion the markets need more supervision in order to mitigate future crisis and avoid making future bailouts"
3267,1893,702,4,2017-01-30 17:41:42,"We assume that companies which we compare are in the same conditions (market, economy etc. etc.) 
   There are many instances in history where people would not have felt comfortable using multiple-based valuation methods to value companies 
 If this way was perfect, why people needed to find other ways 
 A company can report a loss but if they have current/long term assets, these will create value for them 
 If that value can compensate their current/long term liabilities we can still say that company may create value for its current and future shareholders"
1756,1253,99,4,2016-09-13 15:34:12,"As a stop gap measure, the TAPP proved successful 
 The more important question is -- how do we create other measures/mechanisms to minimize the probability of irresponsible banking behaviour"
3696,1330,198,4,2017-09-18 07:17:06,"This would be based on the average risk or exposure level to such events and would vary from country to country 
 Generally i would put a small part of my portfolio on Gold to cater for such rare events 
 And this would generally be built by my returns from other invetsments returns"
4942,3044,141,4,2018-10-14 14:11:26,We are not able to incoperate seasonal patterns in the investments
4303,1566,262,4,2018-03-13 11:00:27,"There is a perception that the multiple based valuation method cause distortions in capital intense industries 
 Factors like fixed asset age, fixed asset financing method, proportion of owned fixed assets and proportion of equity in leased fixed assets lead to differences 
 The conclusion is, that the multiple based valuation method often compares firms with different capital structure and profit strategies 
 This leads towards a more apple to pear comparison instead of a fair market comparison"
5451,2816,47,4,2016-08-02 22:07:20,"Hello, I follow these sources to get information, it is delayed 20 mins average, but have almost everything 
 For data streaming, advanced charts, indices 
 For historical data, when trying to export excel and customize info processing 
 For advanced charts 
 Theres a plenty of apps also 
 \n For the second question, there are a lot of platforms where you can buy stocks, consider comissions over operations, account handling cost, etc. I live in Mexico and I use an independent-broker-approach platform 
 \n Hope it helps \n"
51,50,49,4,2018-06-19 21:42:39,I think that the bailout measures taken by the government were right because they helped the economic recovery of the system but I think that now they have to act preventevily and they should not allow Banks to undertake such dangerous activities as the ones they undertook before the financial crisis in order to prevent such a possible situaton in the future
1814,1135,22,4,2016-02-28 22:07:01,A moderate amount of gold is important as a hedge against extreme events but also for diversification purposes
8535,4043,153,2,2016-03-16 20:45:16,Small part
3473,1222,247,4,2017-11-23 14:16:07,The assumption should be that the companies are alike or from the same sector 
8024,116,114,0,2016-01-30 00:03:47,"Good analogy Abelardo 
 Dilma Rousseff has a difficult task 
 The 2016 Olympics should give you some good growth 
 Here in the States, we are looking  forward to this as well 
 Intelligent Investor is a great book 
 I have the 2006 edition with updated commentary by  Jason Zweig 
 I refer to it quite often 
 Security Analysis is also great but more intensive 
 My mentor, Phil Town, wrote a book,  Rule #1, designed for those that want a simpler way to invest without becoming  Investment Managers"
8212,2505,116,0,2016-06-18 01:05:39,"1- At least 2 assumptions: (a) that the market is valuating them appropriately; (b) that this peer group is comparable 
 2-Several, for example during a crisis, when the prices would be distorted; 3 in case of losses, different multiplies must be used (e.g 
 EV/Sales)"
8033,2749,151,0,2016-10-10 15:16:35,"I believe that there is not a single, straightforward answer to this question and on top of that, it would mean very little without giving a big of frame to the situation (age, income, investment goals, and so on) 
  By the way, as far as I understand, for most of the people a static portfolio that performs well in almost all the circumstances, must include a share of gold, that could range from approximately 10% up to 20-25% 
  To provide some examples, the All Weather portfolio of legendary investor Ray Dalio, includes 7.5% of gold (over 7.5% of commodities, 30% equity, 40% long-term bonds and the rest short-bonds) while Harry Browne's Permanent Portfolio has 25% (+ 25% stocks, 25% Government bonds and 25% cash) 
  In case of an actively managed wealth, it is possible to have an hedge against black swan even without buying gold"
1279,1090,86,4,2018-01-19 16:59:09,"The assumption we make when we use ratios observed on the market to value other comparable companies is that the these ratios are able to reflect the fair value of another company in the same sector 
 In other words, that the fair value of a company is correlated to the fair value of another company in the same sector/industry, or with similar level of debt, or fundamentals 
 Yet, every company is ultimately unique 
 The assumption that fair values of companies are correlated also stems from the assumption that the trading value of a company is the fair value 
 Yet, market can very inneficient in the short-term, due to lack of confidence, news cycle, rumors, behavioral biases, lack of liquidity, use of technology (high frequency trading and algo-trading)"
7101,3727,771,3,2016-04-05 14:42:29,"Yes, true 
 Thanks a lot"
5759,3348,115,4,2018-10-27 09:42:16,I'd be more worried about the unexpected consequences
5195,3137,423,4,2017-03-19 21:20:12,"There are so many variables that influence the value of a company in reality 
 If a company is compared with another just due to the segment they have in common, there could be many important things left behind that can have a much bigger impact on its valuation 
 The company that is taken as a benchmark can be leveraged for instance, or can be involved in some scandal or ilegal activity, can a have a complete different culture and capital structure 
 Also, the market is prone to price the stocks according to its expectations, not just about the future of the companies particularly, but also about the economy, what can change very fast"
3343,2360,72,4,2017-05-26 10:19:07,"Let's assume we had two different companies in the same industry 
 For example: the energy market 
 After 2 years, one turns a profit and the other a loss 
 This could be due to any of the following factors:   One invested more into hydro energy than the other, and the previous year had very low rainfall   Both invested the same in solar energy, but one was situated in a cloudier region and hence had less returns for the same cash input    One invested more capital in sales marketing than the other   One of the companies managed to source coal for a lower price   Especially in Information Technology, one might have gained a competitive advantage through invention (refer Google vs Yahoo, Lycos, Altavista) By applying ratios, we are assuming that    What affects one company will affect the other in the exact same way (supply / sale prices, environmental factors, etc.)   The skill of management is the same, and will remain constant   Competition does not exist (i.e 
 A customer growth of one will not result in decline for the other)   Every $ of investment will result in returns whichever of the two companies you invest with   Where two companies sell the same commodity (i.e 
 Their products are exactly the same and differ only in marketing and price), I would be happier to apply multiples methods than in industries where many factors could affect the outcome 
 In the scenario where a company has just posted a loss, I would compare it to other companies in the same industry 
 If others have suffered similar losses, the ratio methods hold true 
 Where only one files a loss, I would look for similarities - is the company I'm trying to evaluate closer (with regards to customer demographics, product, circumstances, etc.) to the one that posted a loss, or to the ones that posted a profit"
152,145,117,4,2016-05-30 18:16:26,"I believe this was an effective action taken by central banks, however I see it more as a temporary solution 
 Care must be taken to prevent future crashes"
3618,1634,181,4,2018-06-21 16:12:22,"I currently hold no gold in my portfolio 
 Being a US based Canadian dealing in USD, inflation is relatively low and the FED announced more planned interest rate increases 
 Monitory policy remains fairly conservative despite the lunatic in the White House 
 I held gold during the 2007 and 2008 crisis but found the ability to liquidate very difficult and the costs of doing so high 
 For me, in this environment, the opportunity costs far outweigh the risk insurance 
 Brian"
589,545,285,4,2018-02-12 15:55:43,"Using ratios underestimate factors like management and other unique elements of each company 
 Market price and therefore P/E could be over/underestimated for the companies we use for assessment, leading to incorrect results"
4577,1161,229,4,2017-06-09 10:35:55,"The program was successful in kick-starting the economy and returning to growth 
 It has prevented the crisis from hurting the economy over an extended period of time 
 This program is overall good for the economy if it is coupled with fair regulation of the market to prevent future careless mistakes"
4204,2769,31,4,2016-11-03 22:06:06,"Bail is a requirement  
  First current problems have to be addressed that is getting economy back to track, then we can prevent banks from reckless lending behavior with some form of guidelines which regulate to whom banks can lend (that is lending to good and sound business )"
4794,2695,99,4,2016-09-25 08:50:14,"I believe the US government's bailout was necessary 
 First of all, the government did allow Bear Sterns and Lehman Brothers to go down 
 The effect of a major financial collapse would have been disastrous 
 This way, the government sent a message to the banks even though some of them did not behave as expected with the money loaned to them 
 Secondly, a collapse of the US economy would have sunk the world economy with disastrous consequences 
 The great recession that followed the 2008 crisis has been felt all around the world, and one can only imagine the disastrous effects if the US government hadn't undertaken the TARP program"
6066,3450,964,4,2018-08-05 09:38:59,"My people's economy mostly depends on mining a precious metal, so the concept of investing is very alien 
 You foreigners are very intriguing 
 I hope to learn a lot as well as share my knowledge with you all. Except about the mines 
 Stay the fuck away from my mines."
2296,1784,386,4,2017-01-05 18:15:39,"We are assuming that the ratios we use are accurate themselves 
 If the ratios are not correct then our valuation of comparable companies could be very incorrect as well 
 Anytime the P/E ratios or other ratios are extremely high such as the dot com bubble or before the 1929 crash or before the subprime crisis is a red flag as to when it is not advisable to use the ratios on the market to value companies 
 When a company reports a loss the P/E ratio goes negative, however as the earnings approach zero the ratio approaches infinity which makes no sense and why the P/E ratio should be used in conjunction with other valuation methods"
7295,1045,531,3,2016-03-05 18:06:11,"Thanks Nicole for your help 
 I didn't  divided by the shares outstanding 
 Now I know."
5624,97,158,4,2018-11-11 15:24:48,"I think by taking the multiple-based valuation approach, we'd be assuming that market price that we're observing is rationally driven, which might not necessarily be true 
 With this in mind, we would not have felt comfortable using multiple-based valuation methods in times like early 2008 
 The multiple based approach could also be difficult to be used for companies that just temporarily reported a loss as b/c that negative earning might not be a true reflection of the company's more medium to long-term performance"
6777,3034,4,4,2017-01-31 21:41:48,"Extraordinary times call for extraordinary measures 
 Moral hazard is a real issue that can skew incentive structures for banks towards taking too much risk 
 But this is a problem for when the economy is experiencing ""fair weather conditions."" It becomes a moot point when the whole financial system is facing an existential threat and there would be no banks left to stand to take any risk 
 So in the case of the financial crisis of 2008 TARP with its ultimate use to inject capital into banks was the absolute right thing to do in my view 
 The fact that it actually made money for the taxpayer while helping to avoid a second Great Depression is evidence of that"
4650,2943,18,4,2016-02-21 03:11:37,You are assuming the comparable companies are appropriately valued
1215,1041,192,4,2016-09-03 11:46:45,"I think government incentivised banks to be careless in their investment activity 
 Recovery (from a market crash) should be left to market forces 
 Governments interfering and propping up markets (QE etc) prevents true price discovery of asset values 
 Asset values rise beyond what is realistic (high P/E), bubbles build up and when they burst it's a bigger event than if the government had never interfered in the first place 
 As Joseph Schumpeter says, ""recovery is sound only if it does come of itself."""
1740,1057,8,4,2016-10-01 21:23:33,Depending on the risk tolerance of the client and on the investment strategy (passive/active)
2163,1699,608,4,2018-06-20 16:06:33,I believe the bailout was necessary
429,402,33,4,2017-07-16 20:56:11,"It assumes that there are comparable companies 
 What if it's an entirely new industry that doesn't have the history to help place a value"
4742,1256,113,4,2018-01-07 20:05:23,"As this is a trade off, I guess a sensible way to invest in Gold is to look a the liquidity needs over a certain horizon 
 Example if we need to cover a period of say one to two year  (post a black Swan event) then the Gold investment should be able to have us carry over this period 
 Simplistically put, from a pure income perspective (like a retiree) I would have needs for over 25 years of sustenance 
 So I would put like 4 to 10% of my portfolio in Gold 
 This is just to cover my risk of a low probability event, and would use the remaining to earn income"
1879,889,564,4,2017-07-21 02:09:04,The length of this video is just right for the concepts covered in this video
3982,2666,198,4,2017-09-13 15:11:30,"Hold potentially approx 
 10-15%, as the risen values of the stock market indexs over the course of several years can act as a hedge against the opportunity costs of gold, and then compound by using income from stocks to continuously buy up approx 10-15% gold , which would of course mean continuously different amounts of gold as the gold price too will fluctuate over the same given years"
499,467,34,4,2016-03-20 22:46:38,"In my opinion, central banks should never bailout commercial banks because the bad incentives to take too risky positions can provoke another financial crisis"
6303,2897,702,4,2017-02-24 21:48:45,Difficult to say
4127,2730,197,4,2018-01-10 22:23:18,I think it was necessary
675,299,145,4,2016-03-01 03:36:52,"Bailout means encouraging bad strategic/management decision and inefficiencies 
 Someone(usually the taxpayers) have to pay for the bailout 
 The political decision of the the US Govt 
 For a bailout was necessary and rational but as a economic decision it was irrational"
4341,132,358,4,2017-04-15 13:58:10,"As stated, gold doesnt produce much return 
 As a result I wont hold more than 10% of gold in my portfolio 
 10% is not much in case markets crash, but on the other hand if holding too much gold, I will get low returns with is the opposite of my sought goal"
956,853,403,4,2016-03-12 23:06:23,"Anyone else having issues with the unique typing pattern match 
 I am unable to get through"
714,659,339,4,2017-07-21 03:03:33,I think we should make this a little less formal so that people can ask doubts without any hesitation and maybe create a group on Facebook or gamil
3453,2426,216,4,2016-06-15 13:22:51,"The assumption we make while trying to make discounted cash flow ratio analysis is that company will have a stead cash flow over the course of the inspecting time period 
 In an equity stock market the higher weight is given to the bigger company and as such smaller firms can get lost in the mix , ie the earnings of the company may seem a lot lesser than the equity stock market thereby making the ratio of the companies earnings to the equity market (P/E ratio) higher leading to higher than fair valuation of the company 
 Companies that just reported a loss should not be judged solely on their most recent performance but on their performance trends over a significant period of time"
1345,1144,178,4,2016-04-23 11:44:10,"I suppose, it was good idea to purchase assets becouse it assited recovery of economy 
 Central banks have some specific priviledges to impose banks some kind of rules to provide more reliably credit police 
 In case of Russia there are a lot of banks which lent much money to unreliably clients 
 And now it has been providing a politics of cleaning balances of ""huge"" banks and revoking licences from ""dirty"" banks"
8854,667,73,2,2018-02-25 14:14:05,Small part  but to be increased in case of extreme events that can be somewhat anticipated
7246,1595,1129,3,2017-07-21 03:14:52,"It's probably just me, but I am sorry to say that I find the material in this video to be badly presented 
 Nice example with the equilibrium, but what does the last slide have to do with it 
 Where is the ""weighted"" part of ""weighted average"" 
  Furthermore the explanations are more than confusing, there are two fundamentally different ""durations"" (thanks to Wikipedia for that insight) 
  In 5 minutes on Wikipedia I have learned more about bonds and was less confused than after watching this video"
5597,3286,235,4,2016-07-28 19:44:29,"Hello everybody 
 My name is Nino, I am from Georgia (country), currently living in USA. I just joined the class and I am looking forward to refresh my memory and to learn new stuff as well"
1858,1511,30,4,2016-10-12 19:17:03,"It was necessary for the government to bailout its financial sector 
 This is because without the bailout it could have resulted in a larger problem - similar to the Great Depression 
 However this could give banks incentives to act with gross negligence and this should be countered by strong policies and laws for any acts of gross negligence in the future"
8173,3777,18,0,2016-02-25 09:00:09,"Hello Irina, Can you help me with the outcome of questions 3 and 5 of the second week Quiz, please 
 I have difficulties to solve them 
 Thank you. Rafael Tárrega"
6515,3576,22,4,2016-02-16 17:18:24,"There are several problems with gold as an investment:   Gold goes not have an internal rate of return as such so I do not consider it to be an investment 
 There are transaction and storage costs associated with owning gold 
 These costs work against the assets returns to the investor 
 Historically, gold has not kept pace with the American equity markets 
 In fact the US stock market has outperformed gold by orders of magnitude over the last two hundred years 
 For these reasons, I only own enough gold to carry me through a short period of market turbulence 
 I accomplish this by owning an ETF that invests in gold"
